date,cons_real,cons_nom,cons_deflator,cons_deflator_norm,ydi_nom,ydi_ann_nom,ydi_ann_r,ydi_ann_8qma,pop_millions,prime_age_share,cons_real_pc,ydi_real_pc,ln_cons_real_pc,ln_ydi_real_pc,d_ln_cons_pc,d_ln_ydi_pc,unemp_rate,fin_deposits,fin_equities,fin_super,fin_loans,housing_wealth,closing_net_worth,fin_deposits_r,fin_equities_r,fin_super_r,fin_loans_r,housing_wealth_r,eq_y,super_y,ilfa_y,nla_y,nla_y_unrestricted,ha_y,debt_y,networth_y,ln_networth_y,hpi,ln_hpi,ln_hp_over_y,mortgage_rate,hicp_4q_ann,real_rate,mortgage_burden,housing_loan_flow,fhb_loans,non_fhb_loans,cci_ratio,fhb_share,ln_y_over_c,d2000_gst,d2008_gfc,d2020_covid,d2020_rebound,d_neg_gearing_8587,d_recession_1991,d_apra_2014,d_apra_2017,d_jobkeeper_2020,compensation_of_employees,prop_inc_rec,social_assistance_benefits,prop_inc_pay,gos_dwellings,gross_mixed_income,income_tax_payable,total_income_rec,total_income_pay,wage_share,labour_force,pop_total_thousands,m3_aggregate,credit_total_d02,m3_household_proxy,labour_transfer_nom,labour_transfer_real_pc,ln_labour_transfer_real_pc,scaled_income_real_pc,ln_scaled_income_real_pc,property_tax_share,npy_rec_nom,npy_pay_nom,npy_nom,npy_real_pc,ln_npy_real_pc,housing_wealth_proxy,networth_y_raw_proxy,networth_y_proxy,ln_networth_y_proxy,ha_y_proxy,fin_deposits_proxy,fin_loans_proxy,nla_y_proxy,eq_y_proxy,super_y_proxy,networth_y_disagg_proxy,ln_networth_y_disagg_proxy,lf_share,mortgage_interest_burden_rba,mortgage_payment_burden_rba,sdmma_1979_01,sdmma_1986_01,sdmma_1990_09,sdmma_1992_01,sdmma_1993_01,sdmma_1998_09,sdmma_2007_09,sdmma_2008_12,sdmma_2009_01,sdmma_2014_12,sdmma_2017_03,sdmma_2019_01,sdmma_2019_09,sdmma_2020_04,sdmma_2021_12,cci_kalman,cci_pca,cci_creditgap,macropru_intensity
2015-10-01,            292696,            237130,81.015797961024404,100.44909053625291,            277483,           1109932,57045.807528170866,         1090823.5, 19.36986666666667,0.4141918936938509,15110.893897049709,14261.451882042717,9.6231712128187112,9.5653155037954996,0.0015047738673956701,-0.012728087903013829,5.9124787000000003,            957400,            829500,           2293800,           1962600,           5638400,           8823000,953119.62994275836,825791.44875445799,2283544.8163387291,1953825.5543405656,5613191.6873503746,0.74734308047700215,2.0666130898109074,2.8139561702879097,-0.9056410662995571,0.86257536497731391,5.0799508438354781,1.7682164312768711,7.9491356227228334,2.0730631960535337,421.89999999999998,6.0447683191302932,-4.9113223971220181,5.5733333333333333,1.3537276528071462, 4.219605680526187,0.098548595769830952,18948.700000000001,             19968,             66497,-4.0529528669682922,0.23093737350372984,-0.057855709023211688,0,0,0,0,0,0,0.83187139128838172,0.083125941610062912,0,            201129,             42578,             31383,             19436,             33635,             35732,             49328,            363540,             86057,54.399999999999999,     12606.1943667,,1829.8723333333332, 2439.151701381933,995.45054933333336,            232512,11950.132800919393, 9.388497670345556,13105.792341481054, 9.480809574935618,0.20964130494581065,            287327,56279.813709633054,231047.18629036695,11874.847575388143,9.3821777930636756,           5638400,5.9768080831378256,7.9491356227228334,2.0730631960535337,5.0799508438354781,            957400,           1962600,-0.9056410662995571,0.74734308047700215,2.0666130898109074,6.9882659478238303, 1.944232449335815,650.81472080516801,0.050000000000000003,0.07400000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,               0.5,                 0,                 0,                 0,                 0,                 0,0.43074011215508817,-0.023748093350457484,0.062730937252729588,-0.29783689868691426
2016-01-01,            295146,            238566, 80.82982659429571,100.21851014176409,            279003,           1116012,57233.296831392203,         1098675.5,19.456833333333332,0.41367294226069001,15169.272149459061,14308.324207848051,9.6270270915909304,9.5685967593232029,0.0038558787722191568,0.0032812555277033084,6.0412667999999998,            970100,            833100,           2275100,           1989100,           5643100,           8809200,967984.85492125666, 831283.5611121523, 2270139.514927689,1984763.0913553981,5630796.1393734086,0.74649734949086566,2.0385981512743592,2.7850955007652249,-0.91307261929083194,0.86925588613742499, 5.056486847811672,1.7823285054282569,7.8934635111450415,2.0660350133331176,425.39999999999998,6.0530299027661369,-4.9040439352325169,5.6299999999999999,0.78121466143381557,4.8487853385661843,0.10034509485561087,18576.099999999999,             20296,             64120,-4.0799848341461624,0.24042835481425323,-0.058430332267727536,0,0,0,0,0,0,0.88100389719975414,0.11945612309116151,0,            203172,             43108,             31953,             19791,             33839,             34689,             49869,            365973,             86970,                55,     12678.5784246,,          1852.768,2475.5279854409027,1019.0224000000001,            235125,12058.095179515176,9.3974915124926692,13183.209693681612,9.4866993060019134,0.21025321540113615,            289026,56693.882401160743,232332.11759883925,11914.865655566684,  9.38554211423358,           5643100,5.9695795385712698,7.8934635111450415,2.0660350133331176, 5.056486847811672,            970100,           1989100,-0.91307261929083194,0.74649734949086566,2.0385981512743592,6.9285097292860645,1.9356447437969782,651.62599727259499,0.050999999999999997,0.074999999999999997,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.69999999999999996,                 0,                 0,                 0,                 0,                 0,0.44108441542410226,-0.0061278438754310193,0.089506084166954505,-0.33224451209713102
2016-04-01,            296578,            240364,81.045795709728978,  100.486283857202,            282305,           1129220,57529.057940599181,         1105950.5,           19.5337,0.41321414695199316,15182.889058396515,14382.264485149795,9.6279243528935279,9.5737510935051517,0.00089726130259748516,0.005154334181948883,5.6452024999999999,            980700,            849300,           2424000,           2028100,           5775200,           9091200,975954.09279304522,845189.97757635696,2412269.5227188147,2018285.4038886256,5747252.0410914598,0.75211207736313557,2.1466144772497828,2.8987265546129182,-0.92754290572253417,0.86847558491702237,5.1143267033881799,1.7960184906395564,8.0508669701209676,2.0857797837831153,423.69999999999999,6.0490256576325132,-4.915870850156641,5.4699999999999998,0.55023304019494734,4.9197669598050524,0.098242211437983742,20280.099999999999,             21299,             66666,-3.9988203155263768,0.24213039276985165,-0.054173259388376138,0,0,0,0,0,0,0.91687405838993719,0.16812860871161828,0,            203607,             42767,             31932,             19547,             34091,             37758,             49952,            369656,             87350,54.399999999999999,     12663.0578092,,1871.4743333333333, 2508.771175953771,1018.0820373333332,            235539,11999.731476834266,9.3926395515892924, 13190.99798099203,9.4872899047893995,0.20791763152769061,            292798,57417.098469928795,235380.90153007122,11991.677017971642, 9.391968106295284,           5775200,6.0159065880283142,8.0508669701209676,2.0857797837831153,5.1143267033881799,            980700,           2028100,-0.92754290572253417,0.75211207736313557,2.1466144772497828,7.0855103522785647,1.9580519033329613,648.26724118830532,0.050000000000000003,0.074999999999999997,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.84999999999999998,                 0,                 0,                 0,                 0,                 0,0.45103741523992447,0.00028718436766289151,0.1150009146693471,-0.36667008530350209
2016-07-01,            298417,            242545,81.277206057295658,100.77320269943735,            284637,           1138548,57600.086725406436,           1113599,19.614766666666668,0.41284446971065492,15213.894973684792,14400.021681351609, 9.629964432265691, 9.574984991212375,0.0020400793721631061,0.0012338977072232638,5.6935558000000004,           1006000,            873000,           2503400,           2058600,           5895400,           9321900,998281.26233167422,866301.73162579688,2484192.1591661167,2042804.9767753326,5850166.3558152607,0.76676609154818243,2.1987654451107903,2.9655315366589727,-0.92451086822865614,0.88358154421245305,5.1779986438867747,1.8080924124411093,8.1875335954215362,2.1026127042105442,424.39999999999998,6.0506764067398278,-4.9183052336625002,5.3033333333333328,0.59931540693576313,4.7040179263975697,0.095889167606460143,           22023.5,             20025,             63256,-3.9232423265150027,0.24045100323002846,-0.054979441053315981,0,0,0,0,0,0,0.94263556779374824,0.23142067007472897,0,            205772,             42146,             31892,             18869,             34714,             37293,             50135,            371411,             86775,54.200000000000003,     12720.2515229,,1914.5856666666666,2534.4643066829199,1037.7054313333333,            237664,12023.618689336765,9.3946282184662842,13211.820185344186,9.4888671764683359,0.20694055911106563,            294551,57531.035068966725,237019.96493103326,11991.036421547715,9.3919146847818524,           5895400, 6.089427438573809,8.1875335954215362,2.1026127042105442,5.1779986438867747,           1006000,           2058600,-0.92451086822865614,0.76676609154818243,2.1987654451107903,7.2190193123170925,1.9767191143601353,648.50384096165635,0.049000000000000002,0.07400000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.94999999999999996,                 0,                 0,                 0,                 0,                 0,0.45975320152249344,0.018745237285514874,0.1350807212581302,-0.40301964602434254
2016-10-01,            300485,            244833,81.479275171805583,101.02374221504829,            286092,           1144368,57522.398735384908,         1120337.5,19.692700000000002,0.41254248070916749,15258.699924337443,14380.599683846227,9.6329051062116022,9.5736353330373731,0.002940673945911243,-0.0013496581750018777,5.5972495000000002,1030900.0000000001,            895800,           2552000,           2082500,           6147700,           9657800,1020453.1899100838,886722.24999655923,2526138.8501799721,2061396.6126566585,6085401.1791737527, 0.782790151419823,2.2300518714259749,3.0128420228457982,-0.91893516770828965,0.9008465808201559,5.3721355368203234,1.8197817485284453,8.4394180892859634,2.1329133594638621,433.60000000000002,6.0721224501254367,-4.897992618696156,5.2599999999999998,0.57208251038169955,4.6879174896183002,0.09572051997259623,24406.299999999999,             20010,             64294,-3.8265439624878606,0.23735528563294742,-0.059269773174229101,0,0,0,0,0,0,0.96091991071858618,0.31060680195736368,0,            205169,             42350,             31420,             19035,             35215,             40166,             50560,            373580,             87488,52.100000000000001,      12670.279301,,          1944.508,2573.0396024010056,       1013.088668,            236589,11892.299325397056,9.3836463541171522,13136.449504621642,  9.48314605039889,0.2076262112532791,            296015,57955.418759034204,238059.58124096581,11966.219043980251,9.3898428793131234,           6147700,6.2574177781972233,8.4394180892859634,2.1329133594638621,5.3721355368203234,1030900.0000000001,           2082500,-0.91893516770828965, 0.782790151419823,2.2300518714259749,7.4660423919578314,2.0103650584775892,643.39980302345532,             0.047,0.07400000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,0.46813481003237029,0.075398359455200598,0.1541107071215751,-0.44282741583122592
2017-01-01,            302058,            246879,81.732316310112623,101.33748043464131,            288728,           1154912,57588.423798209966,           1127721,19.789900000000003,0.41227999140501365,15263.240339769274,14397.105949552491,9.6332026243527178,9.5747824896402438,0.0002975181411155603,0.0011471566028706803,5.6838696999999998,           1040700,            916600,           2615200,           2108700,           6302400,           9889500,1026964.5500720838,904502.45661196508,2580683.8583150893,2080868.7871019535,6219219.1605403107,0.79365354243440189,2.2644149510958411,3.0580684935302429,-0.924745781496772,0.90110761685738827,5.4570391510348841,1.8258533983541603,8.5629900806295201,2.1474494376444024,439.19999999999999,6.0849548901953208,-4.8894081118192698,5.2666666666666666,1.1165305603669351,4.1501361062997315,0.096161612313319114,25168.400000000001,             20849,             68673,-3.8023648216514467,0.23289247335850405,-0.058420134712473981,0,0,0,0,0,0,0.97353989361439741,0.40269189990653548,0,            207162,             42689,             30938,             19180,             35554,             41255,             52569,            378906,             90178,51.600000000000001,     12764.8073845,,          1981.069,2610.2190009215483,1022.2316040000001,            238100,11872.596099403067,9.3819881746758895,13134.851024477779,9.4830243601807709,0.20649712593624803,            300663,60142.652586657379,240520.34741334262,11993.284076130709,9.3921021117794012,           6302400,6.3421555962705387,8.5629900806295201,2.1474494376444024,5.4570391510348841,           1040700,           2108700,-0.924745781496772,0.79365354243440189,2.2644149510958411, 7.590361863068356,2.0268792665646513, 645.0162650897679,             0.047,0.07400000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,0.47247292776272587,0.09171514180250484,0.15407490140469787,-0.48589566387984867
2017-04-01,            303774,            249399,82.100179738884833,101.79358341445142,            289891,           1159564,57323.794138416852,         1133718.5,           19.8719,0.41202995796944997,15286.610741801236,14330.948534604213,9.6347326093289762,9.5701767108580018,0.0015299849762584472,-0.0046057787822419982,         5.6086497,           1042000,            920800,           2631900,           2147500,           6466300,          10044200, 1023640.159868927,904575.68062121689,2585526.4268320813,2109661.4619179661,6352365.0343190422,0.79409157234960726,2.2697324166669541,3.0638239890165613,-0.9533755790969709,0.89861361684219243,5.5764925437492021,1.8519891959391634,8.6620488390464008,2.1589512810871376,437.60000000000002,6.0813052511077714,-4.8929427057196708,5.2666666666666666,1.3009731349078235,3.9656935317588431,0.097538097652795933,22885.099999999999,             21578,             67813,-3.9027721733698724,0.24138895414527189,-0.064555898470974427,0,0,0,0,0,0,0.98200605093538529,               0.5,0,            209979,             43426,             31086,             19345,             35992,             39651,             51947,            379604,             89712,52.399999999999999,12853.884995099999,,2013.7070000000001,2645.2663412049437,       1055.182468,            241065,11917.203736902369,9.3857383272694435, 13124.07613575329,9.4822036953254649,0.2092127585589193,            300186,59499.024831139817,240686.97516886017,11898.515835588194,9.3841689516230016,           6466300,6.4864746301195968,8.6620488390464008,2.1589512810871376,5.5764925437492021,           1042000,           2147500,-0.9533755790969709,0.79409157234960726,2.2697324166669541,7.6869409536687936,2.0395229090143236,646.83724229187942,0.048000000000000001,0.075999999999999998,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.050000000000000003,                 0,                 0,                 0,                 0,0.4909531240874046,0.07657865869901527,0.22311442770213585,-0.53041900897375382
2017-07-01,            305893,            251379,82.178735701699608,101.89098262817933,            291659,           1166636,57392.996517777123,           1139899,19.949900000000003,0.41175944781307211,15333.059313580517,14348.249129444281, 9.637766515789993,9.5713832018582963,0.0030339064610167554,0.0012064910002944629,5.6056425000000001,           1063800,            932600,           2628500,           2169400,           6474000,          10072300,1044057.0623231891,915291.98751890031,2579717.9811209836,2129138.3634178666,6353849.8039860185,0.79939244117273944,2.2530592232710118,3.0524516644437512,-0.94768205335683109,0.91185254012391181,5.5492887241607498, 1.859534593480743,8.6336269410510216, 2.155664688075051,             442.5,6.0924404644479839,-4.8839703564918056,5.2199999999999998,1.1092035370512399,4.1107964629487599,0.097067705779694771,21850.900000000001,             26346,             67194,-3.9544528303477446,0.28165490699166135,-0.066383313931696719,0,0,0,0,0,0,0.98785002671890554,0.59836133965287153,0,            212531,             44696,             31278,             19298,             36307,             38602,             54040,            383301,             91642,52.600000000000001,12959.305248000001,,2045.7303333333334,2681.8255224166105,1076.0541553333335,            243809,11994.254495834795,9.3921830220988749,13171.251812639537,9.4857918405346471,0.21132999913905781,            302298,60923.726846525315,241374.27315347467,11874.477402187447, 9.382146619697604,           6474000,6.4716451020998269,8.6336269410510216, 2.155664688075051,5.5492887241607498,           1063800,           2169400,-0.94768205335683109,0.79939244117273944,2.2530592232710118,7.6540583352476697,2.0352360085119203,649.59249159143644,0.049000000000000002,0.076999999999999999,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.14999999999999999,                 0,                 0,                 0,                 0,0.49624305573827221,0.11946574527266575,0.22874746767710555,-0.57654631620117414
2017-10-01,            308870,            255199,82.623433807103311,102.44235064991365,            297297,           1189188, 57991.16972412396,           1149806,20.017466666666667,0.41147157092088732,15430.024445317755, 14497.79243103099,9.6440705296280029,9.5817516706822534,0.0063040138380099364,0.010368468823957144,5.4042025999999996,           1077300,            959000,           2724200,           2203400,           6634900,          10358900,1051615.8533706081,936136.26973212021, 2659251.747658229,2150868.2551905666, 6476715.887430286,0.80643262461444276,2.2908068362613818,3.0972394608758247,-0.9469486742214015,0.90591226954863313,5.5793533066260341,1.8528609437700347,8.7109018927200754,2.1645753323143819,449.80000000000001,6.1088030395252151,-4.8833730139589386,5.2199999999999998,1.4042327117971709,3.8157672882028288,0.096719341264795811,20423.299999999999,             26614,             63126,-4.0306721055264125,0.29656786271450858,-0.062318858945749511,0,0,0,0,0,0,0.99184735326775075,0.69033045514159108,0,            216022,             45630,             31506,             19489,             36831,             38827,             53823,            389036,             91740,52.899999999999999,13029.484167099999,,2054.3993333333333,2714.9393785143579,1086.7772473333332,            247528,12070.789698073773,9.3985437384694812,13284.291064552381,9.4943374931683984,0.21196238908481477,            306575,60842.548332288017,245732.45166771198,11983.229154168535, 9.391263380771683,           6634900,6.4932350875835718,8.7109018927200754,2.1645753323143819,5.5793533066260341,           1077300,           2203400,-0.9469486742214015,0.80643262461444276,2.2908068362613818,7.7296440932804575,2.0450628192729181,650.90575066608494,0.048000000000000001,0.075999999999999998,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.29999999999999999,                 0,                 0,                 0,                 0,0.49157195283143429,0.11575852203268353,0.18661317455463297,-0.62307961415408031
2018-01-01,            310941,            258089,83.002563187228446,102.91242194943308,            299877,           1199508,57960.664701721682,           1160243,20.109533333333331,0.41118009959492352,15462.367765868927, 14490.16617543042,9.6461644647397726,9.5812255035326412,0.0020939351117696958,-0.00052616714961217781,5.5242203999999999,           1087300,            961300,           2707600,           2231600,           6644600,          10345100,1056529.4056865694,934095.20618642436, 2630974.909258673,2168445.7111470141,6456557.7936401907,0.80141191221734243,2.2572588094452057,3.0586707216625482,-0.95397446286310716,0.90645497987508217,5.5394378361795003,1.8604294427381893,8.6244526922704967,2.1546015049353704,452.60000000000002,6.1150087331994367,-4.8812192996724795,5.2199999999999998, 1.554154995798962,3.6658450042010378,0.09711441691093349,19033.200000000001,             26464,             60395,-4.1101999222052044,0.30467769603610451,-0.064938961207131385,0,0,0,0,0,0,0.9945368372634199,0.76935758350803074,0,            218465,             46247,             31334,             19627,             37478,             39763,             55315,            393372,             93495,              52.5,       13164.71579,,          2059.069,2741.2158205197843,       1081.011225,            249799,12070.378923546465, 9.398509707430323,13280.272549488443,9.4940349461246782,0.21283924631137957,            309647, 62094.79709028604,247552.20290971396,11961.812867461078,9.3894745935648203,           6644600,6.4406500206751431,8.6244526922704967,2.1546015049353704,5.5394378361795003,           1087300,           2231600,-0.95397446286310716,0.80141191221734243,2.2572588094452057,7.6441340949789414,2.0339385687384102,654.65048699953263,0.048000000000000001,0.076999999999999999,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,               0.5,                 0,                 0,                 0,                 0,0.49687170831296301,0.10151079797845487,0.19327870837621222,-0.66870357145646298
2018-04-01,            313022,            260705,83.286478266703298,103.26443985508276,            302630,           1210520,58054.049362701175,         1170405.5,20.192433333333334,0.41090197441375642,15501.945448212449,14513.512340675294,9.6487208078191671,9.5828353800366912,0.0025563430793944519,0.0016098765040499785,         5.5441053,           1088800,            983200,           2815500,           2261200,           6610100,          10433300,1054380.3864408494,952118.65902704175,2726495.2039164323,2189717.9737509629, 6401138.677822059,0.81221293328486932,2.3258599610084922,3.1380728942933613,-0.96850940091861348,0.89944817103393582,5.4605458811089447,1.8679575719525494,8.6188580114331028,2.1539525946269209,449.30000000000001,6.1076908160761141,-4.8935618144729478,5.2199999999999998,1.4449402322764815,3.7750597677235183,0.097507385255923076,17786.799999999999,             26064,             60131,-4.1866489397799578,0.30238412900980333,-0.065885427782475858,0,0,0,0,0,0,0.99631028885070372,0.83187139128838172,0,            220501,             46863,             30997,             19757,             37841,             40999,             56598,            397478,             94848,              52.5,     13191.9297893,,          2059.799,2774.5093077496444,1081.3944750000001,            251498,12061.326790652463,9.3977594800385429,13287.419565663879, 9.494572969248166,0.21310361831346641,            312774,63029.761410694424,249744.23858930558,11977.220000589634,9.3907617913677388,           6610100,6.3538764126160654,8.6188580114331028,2.1539525946269209,5.4605458811089447,           1088800,           2261200,-0.96850940091861348,0.81221293328486932,2.3258599610084922, 7.630109374483693,2.0321021799883408,653.31055309332044,0.048000000000000001,0.079000000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.69999999999999996,                 0,                 0,                 0,                 0,0.50212209737796853,0.069887021286177547,0.20015848930990779,-0.71187192549172895
2018-07-01,            313517,            262498,83.726879244187714,103.81047999506717,            305591,           1222364,58070.988713045008,         1180882.5,20.276833333333332,0.41063775855627693,15461.832468909512,14517.747178261252,9.6461298448009938,9.5831271233290032,-0.0025909630181732979,0.00029174329231196339,5.2947148000000004,           1117000,           1002000,           2863200,           2276600,           6550100,          10467900,1075999.2633239701,965220.46718945215,2758103.0355856679,2193034.8459116835,6309671.2396583138,0.81972309393928489,2.3423464696277052,3.1620695635669902,-0.94865359254690096,0.91380308975067981,5.3585511353410276,1.8624566822975808,8.5636520709052295,2.1475267429644043,451.69999999999999,6.1130182426605586,-4.8937999847791911,              5.25,1.8838736435514258,3.3661263564485742,0.09777897582062299,16939.200000000001,             25904,             58000,-4.2443868566847618,0.3087337909992372,-0.063002721471990597,0,0,0,0,0,0, 0.997520343640247,0.88054387690883851,0,            223388,             48207,             31193,             19964,             38404,             39701,             56969,            401405,             95815,52.399999999999999,13223.024586899999,,          2090.232,2808.3498534273022,1095.2815679999999,            254581,12094.409175626664, 9.400498573204997,13306.078176943958,9.4959762155997662,0.21576960924751809,            314794,63558.821130778146,251235.17886922185,11935.458862036536,9.3872689847901807,           6550100,6.2545866599474458,8.5636520709052295,2.1475267429644043,5.3585511353410276,           1117000,           2276600,-0.94865359254690096,0.81972309393928489,2.3423464696277052,7.5719671063611163,2.0244528892226272,652.12473612250437,0.048000000000000001,0.081000000000000003,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.84999999999999998,                 0,                 0,                 0,                 0,0.49828934848423861,0.062877323566705778,0.16345767202217462,-0.75301420970677169
2018-10-01,            314333,            264492,84.143885624481044,104.32751386626882,            309764,           1239056,58351.914426434982,         1192718.5,20.353400000000001,0.41039591662131863,15443.758782316467,14587.978606608745,9.6449602384015236,9.5879530854213773,-0.0011696063994701689,0.0048259620923740698,5.0024040999999997,           1126500,            994500,           2751900,           2307000,           6480100,          10262600,1079772.6872356921, 953248.0581055443,2637750.9613882829,2211305.4500246262,6211304.9183808323,0.80262716132281353,2.2209649927041233,3.0235921540269368,-0.9527414418718767,0.90915987655118091,5.2298685450859361,1.8619013184230575,8.2825957825957826,2.1141564195797136,             459.5,6.1301389417957415,-4.8864734414342514,5.3399999999999999,1.8402186248122288,3.4997813751877711,0.099425530403791276,           15269.4,             24742,             56233,-4.3581396087620163,0.3055510960172893,-0.057007152980146358,0,0,0,0,0,0,0.99834148907947617,0.91687405838993719,0,            226353,             49063,             31640,             20209,             38682,             39086,             57860,            406913,             97149,52.299999999999997,     13289.5935861,,2098.1353333333332, 2844.633709103749, 1097.324779333333,            257993,12149.883022736052,9.4050748209639981,  13368.9308146724,9.5006886979134375,0.2156357747233438,            319168,64463.314074507325,254704.68592549267,11995.023660864681,9.3922471478324727,           6480100,6.1154820922810043,8.2825957825957826,2.1141564195797136,5.2298685450859361,           1126500,           2307000,-0.9527414418718767,0.80262716132281353,2.2209649927041233,7.3007192572409974,1.9879728716899203,652.94219079367576,0.048000000000000001,0.080000000000000002,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.94999999999999996,                 0,                 0,                 0,                 0,0.49790112344083259,0.027835759109785928,0.14387072151769503,-0.78997971367990205
2019-01-01,            315449,            265988,84.320444826263511, 104.5464243959582,            311947,           1247788,58372.418529476126,           1204328,20.446733333333334,0.41018692880388263,15427.843404488411,14593.104632369032,9.6439291691915923,9.5883044106803492,-0.0010310692099313457,0.00035132525897196842,5.0494750000000002,           1131900,           1028200,           2894600,           2327100,           6352200,          10320500,1082676.9127110955,983486.52853569086,2768722.1411198317,2225901.0898224143,6075961.0256413305,0.82401818257588633,2.3197850916982694,3.1438032742741555,-0.95785502024382352,0.90712524884034784,5.0907686241573087,1.8649802690841712,8.2710364260595544,2.1127598247696584,457.80000000000001,6.1264324075184664,-4.8926274036404829,5.3700000000000001,1.5877601708061961, 3.782239829193804,0.10014944044982001,13654.799999999999,             23586,             51685,-4.4795859058480891,0.31334777005752545,-0.055624758511243044,0,0,0,0,0,0,0.99889101212121489,0.94287198886238399,0,            229623,             48655,             31856,             20392,             38969,             39219,             58874,            410230,             98284,52.100000000000001,     13390.8438572,,2126.5026666666668,2863.3313503443169,1107.9078893333335,            261479,12232.175357247295,9.4118250834485284,13412.639994808163,9.5039528245216243,0.21359725032298954,            322606,65316.675484484316,257289.32451551568,12036.179329971024, 9.395672337104795,           6352200, 5.978666159101814,8.2710364260595544,2.1127598247696584,5.0907686241573087,           1131900,           2327100,-0.95785502024382352,0.82401818257588633,2.3197850916982694,7.2767168781876403,1.9846797822163817,654.91360594846446,             0.047,0.076999999999999999,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.050000000000000003,                 0,                 0,                 0,0.50005081851552147,-0.010997134858710822,0.13696479052673538,-0.81928364779975849
2019-04-01,            316413,            268571,84.879887994488215,105.24006142563884,            312122,           1248488,57807.984630300212,         1215443.5,20.521799999999999,0.41002144636793636,15418.384352249803,14451.996157575053,9.6433158655092299,9.5785878263925337,-0.00061330368236234278,-0.0097165842878155217,5.2183058999999998,           1136200,           1055900,           3115200,           2339400,           6413400,          10639400,1079626.8879060119, 1003325.146048194,2960089.4923471296, 2222917.744734487,6094067.1386168078,0.84574301074579816,2.4951781675114217,3.3409211782572199,-0.96372572263409817,0.91006080955523805,5.1369336349248051,1.8737865321893363,8.5218280031526135,2.1426308721883647,             454.5,6.1191979136175334,-4.8967581277506982,5.2966666666666669, 1.913167372358382,3.3834992943082849,0.099248226654961844,           12919.4,             24216,             49002,-4.5441342520993571,0.33073834303040234,-0.064728039116696223,0,0,0,0,0,0,0.99925207466917509,0.96075507114540137,0,            232908,             47715,             31988,             19960,             39295,             38956,             60365,            411839,             99717,52.299999999999997,       13489.81357,,          2144.895,2876.5943333333339,1121.7800849999999,            264896,12265.319247464138,9.4145309854988959,13358.657702519595,9.4999199706747568,0.21127188051641541,            324829,67003.572932626586,257825.42706737341,  11937.9347860863,9.3874764059968285,           6413400,6.0354445417176619,8.5218280031526135,2.1426308721883647,5.1369336349248051,           1136200,           2339400,-0.96372572263409817,0.84574301074579816,2.4951781675114217,7.5141290905479261,2.0167851270079193,657.34066066329467,0.048000000000000001,0.079000000000000001,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,                 1,0.14999999999999999,                 0,                 0,                 0,0.50616678852968522,-0.022744150871014987,0.14969829593757025,-0.83767674786286062
