"window_end","horizon","target_date","actual_dlcons","forecast_dlcons","forecast_se","actual_lcons","forecast_lcons","spec_name"
2015-04-01,1,2015-07-01,0.00570331868052776,0.00600260672778563,0.00513308948562842,9.62166300544545,9.6219622934927,"Spec9_KalmanCCI"
2015-04-01,4,2016-04-01,0.000897244943260489,0.0277180514815899,0.00513308948562842,9.62792772468211,9.67568009671417,"Spec9_KalmanCCI"
2015-04-01,8,2017-04-01,0.00152994757351266,0.0780879870461334,0.00513308948562842,9.63473919314924,9.9229725749942,"Spec9_KalmanCCI"
2015-07-01,1,2015-10-01,0.00150479085336386,0.00940885945852969,0.00510482727417868,9.62316779629881,9.63107186490398,"Spec9_KalmanCCI"
2015-07-01,4,2016-07-01,0.00203000553007016,0.0393210769095476,0.00510482727417868,9.62995773021218,9.7128405580024,"Spec9_KalmanCCI"
2015-07-01,8,2017-07-01,0.00301751524172644,0.0852380379652334,0.00510482727417868,9.63775670839096,9.9985945224916,"Spec9_KalmanCCI"
2015-10-01,1,2016-01-01,0.00386268344003859,0.0069650001599546,0.0050919426526678,9.62703047973885,9.63013279645877,"Spec9_KalmanCCI"
2015-10-01,4,2016-10-01,0.00294072007098478,0.031239100820188,0.0050919426526678,9.63289845028317,9.69563583152632,"Spec9_KalmanCCI"
2015-10-01,8,2017-10-01,0.00630087072096153,0.0477214820886186,0.0050919426526678,9.64405757911192,9.8615118292374,"Spec9_KalmanCCI"
2016-01-01,1,2016-04-01,0.000897244943260489,0.0105207180798871,0.00506713962059977,9.62792772468211,9.63755119781874,"Spec9_KalmanCCI"
2016-01-01,4,2017-01-01,0.000310795292557842,0.0292545209753888,0.00506713962059977,9.63320924557572,9.70842750833412,"Spec9_KalmanCCI"
2016-01-01,8,2018-01-01,0.00211653371390952,0.0342894073803533,0.00506713962059977,9.64617411282583,9.84282390242591,"Spec9_KalmanCCI"
2016-04-01,1,2016-07-01,0.00203000553007016,0.00792815221881213,0.00506868008529617,9.62995773021218,9.63585587690092,"Spec9_KalmanCCI"
2016-04-01,4,2017-04-01,0.00152994757351266,0.0123368508733138,0.00506868008529617,9.63473919314924,9.6767552299874,"Spec9_KalmanCCI"
2016-04-01,8,2018-04-01,0.00255947356622244,0.0123803973691595,0.00506868008529617,9.64873358639206,9.73444038965363,"Spec9_KalmanCCI"
2016-07-01,1,2016-10-01,0.00294072007098478,0.00928709416773648,0.00505380595715219,9.63289845028317,9.63924482437992,"Spec9_KalmanCCI"
2016-07-01,4,2017-07-01,0.00301751524172644,0.00667810520323748,0.00505380595715219,9.63775670839096,9.66048451040294,"Spec9_KalmanCCI"
2016-07-01,8,2018-07-01,-0.00262925887424004,0.0059099137932266,0.00505380595715219,9.64610432751782,9.68562360456424,"Spec9_KalmanCCI"
2016-10-01,1,2017-01-01,0.000310795292557842,0.00481681890693917,0.00504304781087759,9.63320924557572,9.6377152691901,"Spec9_KalmanCCI"
2016-10-01,4,2017-10-01,0.00630087072096153,0.0027907266782772,0.00504304781087759,9.64405757911192,9.64256929074236,"Spec9_KalmanCCI"
2016-10-01,8,2018-10-01,-0.00115999594047977,-0.00218119481076623,0.00504304781087759,9.64494433157734,9.64001750752027,"Spec9_KalmanCCI"
2017-01-01,1,2017-04-01,0.00152994757351266,-0.00149750266597746,0.0050259905175843,9.63473919314924,9.63171174290975,"Spec9_KalmanCCI"
2017-01-01,4,2018-01-01,0.00211653371390952,-0.00289037619009399,0.0050259905175843,9.64617411282583,9.62726494809444,"Spec9_KalmanCCI"
2017-01-01,8,2019-01-01,-0.000999312088630688,-0.00459031789754705,0.0050259905175843,9.64394501948871,9.61226733478137,"Spec9_KalmanCCI"
2017-04-01,1,2017-07-01,0.00301751524172644,-0.00018884942833906,0.00500486486167139,9.63775670839096,9.6345503437209,"Spec9_KalmanCCI"
2017-04-01,4,2018-04-01,0.00255947356622244,-0.0024843990436775,0.00500486486167139,9.64873358639206,9.63181847535337,"Spec9_KalmanCCI"
2017-04-01,8,2019-04-01,-0.000600710546352801,-0.00366908453668385,0.00500486486167139,9.64334430894235,9.6203349544407,"Spec9_KalmanCCI"
2017-07-01,1,2017-10-01,0.00630087072096153,0.0023181959757081,0.00498516711089773,9.64405757911192,9.64007490436667,"Spec9_KalmanCCI"
2017-07-01,4,2018-07-01,-0.00262925887424004,0.00020833423120566,0.00498516711089773,9.64610432751782,9.63847902579043,"Spec9_KalmanCCI"
2017-07-01,8,2019-07-01,-0.00558461233269902,0.00442386365901615,0.00498516711089773,9.63775969660965,9.63464024437715,"Spec9_KalmanCCI"
2017-10-01,1,2018-01-01,0.00211653371390952,0.000561531238368677,0.00496957428444529,9.64617411282583,9.64461911035029,"Spec9_KalmanCCI"
2017-10-01,4,2018-10-01,-0.00115999594047977,-0.00160093633467678,0.00496957428444529,9.64494433157734,9.6437610595744,"Spec9_KalmanCCI"
2017-10-01,8,2019-10-01,-0.000681058957608727,0.00534017307113694,0.00496957428444529,9.63707863765205,9.64972516974852,"Spec9_KalmanCCI"
