"window_end","term","estimate","se","ci_low","ci_high"
2020-04-01,"real_rate",-0.000995037412161104,0.00146907493714416,-0.00387442428896366,0.00188434946464145
2020-04-01,"ln_yp_over_y",-0.0428154281913575,0.0743041718534654,-0.18845160502415,0.102820748641435
2020-04-01,"networth_y",0.00990475405594828,0.00516709366188356,-0.000222749521343503,0.0200322576332401
2020-07-01,"ecm_lag",-0.0501660126578404,0.101634020028244,-0.249368691913198,0.149036666597517
2020-07-01,"real_rate",-0.00101488491889871,0.00153647249136884,-0.00402637100198164,0.00199660116418421
2020-07-01,"ln_yp_over_y",-0.0442649835371994,0.0779051411844325,-0.196959060258687,0.108429093184288
2020-07-01,"networth_y",0.00997401611392034,0.00536254418960825,-0.000536570497711825,0.0204846027255525
2020-10-01,"ecm_lag",-0.0440322483160143,0.102490684686273,-0.244913990301109,0.15684949366908
2020-10-01,"real_rate",-0.000958807235549114,0.00162144763889748,-0.00413684460778817,0.00221923013668994
2020-10-01,"ln_yp_over_y",-0.0333142914606627,0.0854855289950475,-0.200865928290956,0.13423734536963
2020-10-01,"networth_y",0.00920806278754108,0.0058058447028203,-0.00217139282998672,0.0205875184050689
2021-01-01,"ecm_lag",-0.17216063938966,0.139621282398287,-0.445818352890303,0.101497074110983
2021-01-01,"real_rate",-0.000401415215332876,0.00168864465194988,-0.00371115873315465,0.00290832830248889
2021-01-01,"ln_yp_over_y",0.0573135309822549,0.11814201796387,-0.17424482422693,0.28887188619144
2021-01-01,"networth_y",0.00971169159795146,0.00639805117581301,-0.00282848870664203,0.022251871902545
2021-04-01,"ecm_lag",-0.113359964413188,0.0818515863993495,-0.273789073755913,0.0470691449295366
2021-04-01,"real_rate",0.000167079348657243,0.00156306116015136,-0.00289652052523942,0.00323067922255391
2021-04-01,"ln_yp_over_y",0.0241720633376939,0.119190971966532,-0.209442241716709,0.257786368392097
2021-04-01,"networth_y",0.00772910653210628,0.00506580870687411,-0.00219987853336698,0.0176580915975795
2021-07-01,"ecm_lag",0.152388833902487,0.131213605733854,-0.104789833335866,0.409567501140841
2021-07-01,"real_rate",-0.000481165231824383,0.00198724436383484,-0.00437616418494067,0.0034138337212919
2021-07-01,"ln_yp_over_y",-0.0166936682099629,0.157045829159437,-0.32450349336246,0.291116156942534
2021-07-01,"networth_y",-0.00377144310849082,0.00675769020369625,-0.0170165159077355,0.00947362969075383
2021-10-01,"ecm_lag",-0.111626914167027,0.116990209487953,-0.340927724763415,0.117673896429361
2021-10-01,"real_rate",-0.00075120759731863,0.00223186860953022,-0.00512567007199786,0.0036232548773606
2021-10-01,"ln_yp_over_y",0.160151053976438,0.223732050477434,-0.278363764959332,0.598665872912209
2021-10-01,"networth_y",-0.00389379208161968,0.0128668235777249,-0.0291127662939605,0.0213251821307211
2022-01-01,"ecm_lag",-0.104042352568712,0.121418494597375,-0.342022601979566,0.133937896842143
2022-01-01,"real_rate",-0.00103633839016965,0.00190571216034772,-0.00477153422445119,0.00269885744411189
2022-01-01,"ln_yp_over_y",0.144327712313271,0.214370988596004,-0.275839425334898,0.56449484996144
2022-01-01,"networth_y",-0.00697405098980918,0.0130525896142526,-0.0325571266337444,0.018609024654126
2022-04-01,"ecm_lag",-0.116143610507682,0.12740609852923,-0.365859563624974,0.133572342609609
2022-04-01,"real_rate",-0.000571197378997497,0.00156187172499502,-0.00363246595998773,0.00249007120199274
2022-04-01,"ln_yp_over_y",0.147938239924418,0.218309039371549,-0.279947477243819,0.575823957092654
2022-04-01,"networth_y",-0.00632780696082261,0.0122253469908348,-0.0302894870628588,0.0176338731412136
2022-07-01,"ecm_lag",-0.136095840173225,0.128167884741197,-0.387304894265971,0.115113213919522
2022-07-01,"real_rate",0.000108211627974662,0.00145186834318531,-0.00273745032466855,0.00295387358061788
2022-07-01,"ln_yp_over_y",0.136974733027259,0.215418315139647,-0.28524516464645,0.559194630700968
2022-07-01,"networth_y",-0.00662544789026472,0.0112509294414347,-0.0286772695954768,0.0154263738149473
2022-10-01,"ecm_lag",-0.15915429059039,0.11631032869818,-0.387122534838822,0.0688139536580424
2022-10-01,"real_rate",0.000498639647905992,0.00118928745242639,-0.00183236375884974,0.00282964305466172
2022-10-01,"ln_yp_over_y",0.139484139227297,0.219007459833202,-0.28977048204578,0.568738760500373
2022-10-01,"networth_y",-0.00726093390626052,0.0105485345184498,-0.027936061562422,0.013414193749901
2023-01-01,"ecm_lag",-0.172616138009928,0.109865884251215,-0.387953271142309,0.0427209951224536
2023-01-01,"real_rate",0.000683063898021928,0.00119633029847823,-0.00166174348699541,0.00302787128303927
2023-01-01,"ln_yp_over_y",0.166127112873628,0.253572036111316,-0.330874077904552,0.663128303651808
2023-01-01,"networth_y",-0.00642682576719345,0.00975306586705714,-0.0255428348666255,0.0126891833322385
2023-04-01,"ecm_lag",-0.211243162146478,0.114789145789679,-0.436229887894249,0.0137435636012931
2023-04-01,"real_rate",0.00212065688780149,0.00148528643677933,-0.000790504528286,0.00503181830388898
2023-04-01,"ln_yp_over_y",0.402815562382417,0.370738029544058,-0.323830975523937,1.12946210028877
2023-04-01,"networth_y",-0.00171977563476642,0.00851008045747885,-0.018399533331425,0.0149599820618921
2023-07-01,"ecm_lag",-0.223092876163428,0.113417460174373,-0.445391098105199,-0.000794654221657004
2023-07-01,"real_rate",0.00158978044465502,0.00137501612318455,-0.00110525115678669,0.00428481204609673
2023-07-01,"ln_yp_over_y",0.402810712059988,0.367277889557624,-0.317053951472955,1.12267537559293
2023-07-01,"networth_y",-0.000974710939551749,0.00837225807423838,-0.017384336765059,0.0154349148859555
2023-10-01,"ecm_lag",-0.245368660847386,0.112508225769024,-0.465884783354674,-0.0248525383400984
2023-10-01,"real_rate",0.00106300118997952,0.00124069101203772,-0.0013687531936144,0.00349475557357344
2023-10-01,"ln_yp_over_y",0.441610908051274,0.379925458057875,-0.303042989742162,1.18626480584471
2023-10-01,"networth_y",-0.00237738725150231,0.00798460510342343,-0.0180272132542122,0.0132724387512076
2024-01-01,"ecm_lag",-0.290092954978628,0.126321676896757,-0.537683441696272,-0.0425024682609834
2024-01-01,"real_rate",0.000681066724122505,0.00101811526397269,-0.00131443919326397,0.00267657264150898
2024-01-01,"ln_yp_over_y",0.579963560086629,0.462848920591809,-0.327220324273316,1.48714744444657
2024-01-01,"networth_y",-0.00626834575382708,0.0087765877779245,-0.0234704577985591,0.0109337662909049
2024-04-01,"ecm_lag",-0.299882016849575,0.141015519118491,-0.576272434321818,-0.0234915993773333
2024-04-01,"real_rate",0.000306069183555916,0.000973699508507484,-0.00160238185311875,0.00221452022023059
2024-04-01,"ln_yp_over_y",0.601371305237573,0.502089669801055,-0.382724447572493,1.58546705804764
2024-04-01,"networth_y",-0.00696030572371405,0.0100756759671141,-0.0267086306192577,0.0127880191718296
2024-07-01,"ecm_lag",-0.368311831389085,0.161934714177808,-0.685703871177589,-0.0509197916005817
2024-07-01,"real_rate",0.00000402730888265946,0.000875582488878589,-0.00171211436931938,0.00172016898708469
2024-07-01,"ln_yp_over_y",0.921110101798643,0.651790456696429,-0.356399193326359,2.19861939692364
2024-07-01,"networth_y",-0.00928912982030636,0.0106937059891398,-0.0302487935590203,0.0116705339184076
2024-10-01,"ecm_lag",-0.443478891661349,0.192135897474351,-0.820065250711078,-0.0668925326116206
2024-10-01,"real_rate",0.000124924027767532,0.000839587620839663,-0.00152066770907821,0.00177051576461327
2024-10-01,"ln_yp_over_y",1.26221063151072,0.848975846421953,-0.401782027476306,2.92620329049775
2024-10-01,"networth_y",-0.0107237222219055,0.0108426129992795,-0.0319752437004933,0.0105277992566823
2025-01-01,"ecm_lag",-0.520483497142843,0.187950425512491,-0.888866331147325,-0.152100663138361
2025-01-01,"real_rate",0.000420453532360226,0.000821739125271432,-0.00119015515317178,0.00203106221789223
2025-01-01,"ln_yp_over_y",1.67852671363845,0.866872551242795,-0.0205434867974297,3.37759691407433
2025-01-01,"networth_y",-0.00927947576510049,0.00994337066995958,-0.0287684822782213,0.0102095307480203
2025-04-01,"ecm_lag",-0.623393309632461,0.180635643347076,-0.977439170592731,-0.269347448672191
2025-04-01,"real_rate",0.000819164877249544,0.000890929583061407,-0.000927057105550814,0.0025653868600499
2025-04-01,"ln_yp_over_y",2.13643328681532,0.863800989466557,0.443383347460868,3.82948322616977
2025-04-01,"networth_y",-0.011739684477133,0.00999660981485907,-0.0313330397142568,0.00785367075999074
2025-07-01,"ecm_lag",-0.638134766120666,0.17561169769242,-0.98233369359781,-0.293935838643523
2025-07-01,"real_rate",0.00103952605929429,0.000970459599674225,-0.000862574756067186,0.00294162687465577
2025-07-01,"ln_yp_over_y",2.21892018867325,0.853702611981869,0.545663069188786,3.89217730815771
2025-07-01,"networth_y",-0.0110238008497053,0.00976081282800167,-0.0301549939925886,0.00810739229317792
2025-10-01,"ecm_lag",-0.656369084029082,0.173700052670546,-0.996821187263352,-0.315916980794812
2025-10-01,"real_rate",0.000669974952779172,0.000901833431838538,-0.00109761857362436,0.00243756847918271
2025-10-01,"ln_yp_over_y",2.28974537759392,0.833395201770182,0.656290782124362,3.92319997306348
2025-10-01,"networth_y",-0.0133432367678165,0.00984452561337888,-0.0326385069700391,0.00595203343440614
2026-01-01,"ecm_lag",-0.662553676817656,0.172676040824482,-1.00099871683364,-0.324108636801671
2026-01-01,"real_rate",0.000370543210069641,0.000980660101431129,-0.00155155058873537,0.00229263700887465
2026-01-01,"ln_yp_over_y",2.33098525830039,0.833522758177373,0.697280652272741,3.96468986432804
2026-01-01,"networth_y",-0.0140839320517859,0.00990869442231354,-0.0335049731195205,0.00533710901594862
