"date","scenario","dlog_c_baseline","dlog_c_cf","delta_dlog_c","cum_delta_log_c"
2014-04-01,"cci_at_peak",0.00525106015293261,0.00952458209269205,0.00427352193975944,-1.49709524577657
2014-07-01,"cci_at_peak",0.00817389849586483,0.0124474204356243,0.00427352193975944,-1.49282172383681
2014-10-01,"cci_at_peak",0.00809659873802339,0.0123701206777828,0.00427352193975944,-1.48854820189705
2015-01-01,"cci_at_peak",0.0050249386648611,0.00929846060462054,0.00427352193975943,-1.48427467995729
2015-04-01,"cci_at_peak",0.00674050712706412,0.0110140290668236,0.00427352193975943,-1.48000115801753
2015-07-01,"cci_at_peak",0.00535539208658505,0.00962891402634449,0.00427352193975944,-1.47572763607777
2015-10-01,"cci_at_peak",-0.00558344088997223,-0.0013099189502128,0.00427352193975943,-1.47145411413801
2016-01-01,"cci_at_peak",-0.00180837600479883,0.0024651459349606,0.00427352193975943,-1.46718059219825
2016-04-01,"cci_at_peak",-0.000689239868051087,0.00358428207170835,0.00427352193975943,-1.46290707025849
2016-07-01,"cci_at_peak",0.00227415147860005,0.00654767341835949,0.00427352193975944,-1.45863354831873
2016-10-01,"cci_at_peak",0.00230779976423547,0.0065813217039949,0.00427352193975943,-1.45436002637897
2017-01-01,"cci_at_peak",0.00305096306235618,0.00732448500211561,0.00427352193975943,-1.45008650443921
2017-04-01,"cci_at_peak",-0.000211568605987836,0.0040619533337716,0.00427352193975943,-1.44581298249945
2017-07-01,"cci_at_peak",0.00155043833060703,0.00582396027036646,0.00427352193975943,-1.44153946055969
2017-10-01,"cci_at_peak",0.00605074403820699,0.0103242659779664,0.00427352193975943,-1.43726593861994
2018-01-01,"cci_at_peak",0.0038402346779797,0.00811375661773913,0.00427352193975943,-1.43299241668018
2018-04-01,"cci_at_peak",0.00309169841834958,0.00736522035810902,0.00427352193975944,-1.42871889474042
2018-07-01,"cci_at_peak",0.0010854292813299,0.00535895122108934,0.00427352193975944,-1.42444537280066
2018-10-01,"cci_at_peak",0.00206451480502385,0.00633803674478329,0.00427352193975943,-1.4201718508609
2019-01-01,"cci_at_peak",0.00139661970280972,0.00802946340399825,0.00663284370118853,-1.41353900715971
2019-04-01,"cci_at_peak",-0.00634371210882509,0.00388549604755307,0.0102292081563782,-1.40330979900333
2019-07-01,"cci_at_peak",-0.0049056246279245,0.0154279333350458,0.0203335579629703,-1.38297624104036
2019-10-01,"cci_at_peak",-0.00906731996099405,0.0159533409077383,0.0250206608687323,-1.35795558017163
2020-01-01,"cci_at_peak",-0.0198807855230996,0.0174628246683787,0.0373436101914783,-1.32061196998015
2020-04-01,"cci_at_peak",-0.138590030065481,-0.08961221464592,0.0489778154195614,-1.27163415456059
2020-07-01,"cci_at_peak",0.0731272892111381,0.160678849721395,0.0875515605102568,-1.18408259405033
2020-10-01,"cci_at_peak",0.0352047067360332,0.104899717286064,0.0696950105500309,-1.1143875835003
2021-01-01,"cci_at_peak",0.0236952349724205,0.098685669538413,0.0749904345659925,-1.03939714893431
2021-04-01,"cci_at_peak",0.00460388492274591,0.0564426852895578,0.0518388003668119,-0.987558348567497
2021-07-01,"cci_at_peak",-0.0131772801013744,0.0779273940062392,0.0911046741076137,-0.896453674459883
2021-10-01,"cci_at_peak",0.0437485893394266,0.098665967877517,0.0549173785380904,-0.841536295921793
2022-01-01,"cci_at_peak",0.010808379033701,0.0691633998916627,0.0583550208579617,-0.783181275063831
2022-04-01,"cci_at_peak",0.00675025130380926,0.0456950675707901,0.0389448162669808,-0.74423645879685
2022-07-01,"cci_at_peak",0.00177439601648048,0.0345934560502508,0.0328190600337703,-0.71141739876308
2022-10-01,"cci_at_peak",0.00188686791152259,0.0146207741053072,0.0127339061937846,-0.698683492569295
2023-01-01,"cci_at_peak",0.00101353217383092,0.00984816272654235,0.00883463055271143,-0.689848862016584
2023-04-01,"cci_at_peak",-0.00133082788797061,0.0123327387351603,0.0136635666231309,-0.676185295393453
2023-07-01,"cci_at_peak",-0.00366837427875029,0.0119991195061839,0.0156674937849342,-0.660517801608519
2023-10-01,"cci_at_peak",-0.00420621016066222,0.025995775459279,0.0302019856199412,-0.630315815988577
2024-01-01,"cci_at_peak",0.00143468977210432,0.0274366137028483,0.026001923930744,-0.604313892057833
2024-04-01,"cci_at_peak",-0.00307361238090741,0.0235044477611549,0.0265780601420623,-0.577735831915771
2024-07-01,"cci_at_peak",-0.00341820676042471,0.0373871668370704,0.0408053735974951,-0.536930458318276
2024-10-01,"cci_at_peak",-0.00330987645755388,0.042729500983394,0.0460393774409479,-0.490891080877328
1988-07-01,"cci_at_zero",0.012569023955485,0.00967575504046007,-0.00289326891502491,-0.00289326891502491
1988-10-01,"cci_at_zero",0.00972694343034735,0.00683367451532244,-0.00289326891502492,-0.00578653783004983
1989-01-01,"cci_at_zero",0.0040477335166832,0.00115446460165828,-0.00289326891502491,-0.00867980674507475
1989-04-01,"cci_at_zero",0.00287737033050346,-0.0000158985845214555,-0.00289326891502491,-0.0115730756600997
1989-07-01,"cci_at_zero",0.00320375129921323,0.000310482384188315,-0.00289326891502491,-0.0144663445751246
1989-10-01,"cci_at_zero",0.00253523026095142,-0.000358038654073495,-0.00289326891502491,-0.0173596134901495
1990-01-01,"cci_at_zero",0.00611387068276812,0.0032206017677432,-0.00289326891502492,-0.0202528824051744
1990-04-01,"cci_at_zero",0.00320131512336536,0.000308046208340447,-0.00289326891502491,-0.0231461513201993
1990-07-01,"cci_at_zero",0.0018443775140483,-0.00104889140097661,-0.00289326891502492,-0.0260394202352242
1990-10-01,"cci_at_zero",0.00513602895693439,0.00224276004190947,-0.00289326891502491,-0.0289326891502492
1991-01-01,"cci_at_zero",0.00701432640856593,0.00412105749354101,-0.00289326891502491,-0.0318259580652741
1991-04-01,"cci_at_zero",0.000943575399885447,-0.00194969351513947,-0.00289326891502491,-0.034719226980299
1991-07-01,"cci_at_zero",0.0100811608603293,0.00718789194530438,-0.00289326891502491,-0.0376124958953239
1991-10-01,"cci_at_zero",0.00453663808188307,0.00164336916685816,-0.00289326891502492,-0.0405057648103488
1992-01-01,"cci_at_zero",0.00338888386749459,0.000495614952469671,-0.00289326891502492,-0.0433990337253737
1992-04-01,"cci_at_zero",0.000383048088716869,-0.00251022082630805,-0.00289326891502491,-0.0462923026403986
1992-07-01,"cci_at_zero",-0.00540365252667924,-0.00829692144170415,-0.00289326891502492,-0.0491855715554236
1992-10-01,"cci_at_zero",-0.00167857921974722,-0.00457184813477213,-0.00289326891502491,-0.0520788404704485
1993-01-01,"cci_at_zero",0.00243676839001719,-0.000456500525007722,-0.00289326891502491,-0.0549721093854734
1993-04-01,"cci_at_zero",0.0103065495265677,0.00741328061154282,-0.00289326891502491,-0.0578653783004983
1993-07-01,"cci_at_zero",0.00535539585594555,0.00246212694092064,-0.00289326891502492,-0.0607586472155232
1993-10-01,"cci_at_zero",0.0083603533390639,0.00546708442403898,-0.00289326891502492,-0.0636519161305481
1994-01-01,"cci_at_zero",0.00249966276325406,-0.000393606151770855,-0.00289326891502492,-0.066545185045573
1994-04-01,"cci_at_zero",0.00447914636029838,0.00158587744527346,-0.00289326891502492,-0.069438453960598
1994-07-01,"cci_at_zero",0.00604562015938821,0.00315235124436329,-0.00289326891502491,-0.0723317228756229
1994-10-01,"cci_at_zero",0.00566799596341415,0.00277472704838923,-0.00289326891502492,-0.0752249917906478
1995-01-01,"cci_at_zero",0.006391628471132,0.00349835955610709,-0.00289326891502491,-0.0781182607056727
1995-04-01,"cci_at_zero",0.00248669781254226,-0.000406571102482655,-0.00289326891502491,-0.0810115296206976
1995-07-01,"cci_at_zero",0.000867105025494874,-0.00202616388953004,-0.00289326891502491,-0.0839047985357226
1995-10-01,"cci_at_zero",0.00185321588651895,-0.00104005302850597,-0.00289326891502491,-0.0867980674507475
1996-01-01,"cci_at_zero",0.000601255708097963,-0.00229201320692695,-0.00289326891502491,-0.0896913363657724
1996-04-01,"cci_at_zero",0.00179822208484783,-0.00109504683017708,-0.00289326891502491,-0.0925846052807973
1996-07-01,"cci_at_zero",0.00426623871581594,0.00137296980079102,-0.00289326891502491,-0.0954778741958222
1996-10-01,"cci_at_zero",0.00959435543012108,0.00670108651509616,-0.00289326891502492,-0.0983711431108472
1997-01-01,"cci_at_zero",0.0120334513423848,0.00914018242735992,-0.00289326891502491,-0.101264412025872
1997-04-01,"cci_at_zero",0.0124364092620409,0.00954314034701596,-0.00289326891502491,-0.104157680940897
1997-07-01,"cci_at_zero",0.0119236174985303,0.00903034858350536,-0.00289326891502491,-0.107050949855922
1997-10-01,"cci_at_zero",0.00981419142806344,0.00692092251303852,-0.00289326891502491,-0.109944218770947
1998-01-01,"cci_at_zero",0.00572797361554746,0.00283470470052254,-0.00289326891502491,-0.112837487685972
1998-04-01,"cci_at_zero",0.0100015988082425,0.00710832989321763,-0.00289326891502491,-0.115730756600997
1998-07-01,"cci_at_zero",0.000805585712265282,-0.00208768320275963,-0.00289326891502491,-0.118624025516022
1998-10-01,"cci_at_zero",-0.000235342264368606,-0.00312861117939352,-0.00289326891502491,-0.121517294431046
1999-01-01,"cci_at_zero",0.0054150322879739,0.00252176337294899,-0.00289326891502491,-0.124410563346071
1999-04-01,"cci_at_zero",-0.00408358481354786,-0.00697685372857278,-0.00289326891502491,-0.127303832261096
1999-07-01,"cci_at_zero",0.00271097272560824,-0.000182296189416674,-0.00289326891502491,-0.130197101176121
1999-10-01,"cci_at_zero",0.00422003842321108,0.00132676950818617,-0.00289326891502491,-0.133090370091146
2000-01-01,"cci_at_zero",0.0039910400809951,0.00109777116597019,-0.00289326891502491,-0.135983639006171
2000-04-01,"cci_at_zero",0.0019971658556179,-0.000896103059407015,-0.00289326891502492,-0.138876907921196
2000-07-01,"cci_at_zero",0.00795285561224372,0.00505958669721881,-0.00289326891502491,-0.141770176836221
2000-10-01,"cci_at_zero",0.00462091028963327,0.00172764137460836,-0.00289326891502491,-0.144663445751246
2001-01-01,"cci_at_zero",0.00940010773265695,0.00650683881763203,-0.00289326891502492,-0.147556714666271
2001-04-01,"cci_at_zero",0.00695276973258771,0.0040595008175628,-0.00289326891502491,-0.150449983581296
2001-07-01,"cci_at_zero",0.00519612849692035,0.00230285958189544,-0.00289326891502491,-0.153343252496321
2001-10-01,"cci_at_zero",0.00833662095217218,0.00544335203714726,-0.00289326891502491,-0.156236521411346
2002-01-01,"cci_at_zero",0.0147006960609073,0.0118074271458824,-0.00289326891502492,-0.15912979032637
2002-04-01,"cci_at_zero",0.0106893443488028,0.00779607543377793,-0.00289326891502491,-0.162023059241395
2002-07-01,"cci_at_zero",0.0126638739891914,0.00977060507416646,-0.00289326891502492,-0.16491632815642
2002-10-01,"cci_at_zero",0.00689452007173372,0.0040012511567088,-0.00289326891502492,-0.167809597071445
2003-01-01,"cci_at_zero",0.00184767815125348,-0.00104559076377144,-0.00289326891502491,-0.17070286598647
2003-04-01,"cci_at_zero",0.00806408532737417,0.00517081641234926,-0.00289326891502491,-0.173596134901495
2003-07-01,"cci_at_zero",0.0119400573950254,0.00904678848000049,-0.00289326891502492,-0.17648940381652
2003-10-01,"cci_at_zero",0.010720476453317,0.00782720753829213,-0.00289326891502491,-0.179382672731545
2004-01-01,"cci_at_zero",0.00815102937762833,0.00525776046260342,-0.00289326891502491,-0.18227594164657
2004-04-01,"cci_at_zero",-0.000324480931562216,-0.00321774984658713,-0.00289326891502492,-0.185169210561595
2004-07-01,"cci_at_zero",0.00732475505974824,0.00443148614472332,-0.00289326891502492,-0.18806247947662
2004-10-01,"cci_at_zero",0.00777247777428434,0.00487920885925942,-0.00289326891502492,-0.190955748391645
2005-01-01,"cci_at_zero",0.00619088267152384,0.00329761375649892,-0.00289326891502491,-0.19384901730667
2005-04-01,"cci_at_zero",0.00664966323424403,0.00375639431921911,-0.00289326891502492,-0.196742286221694
2005-07-01,"cci_at_zero",0.00683282071320732,0.00393955179818241,-0.00289326891502491,-0.199635555136719
2005-10-01,"cci_at_zero",0.00814700013282994,0.00525373121780503,-0.00289326891502492,-0.202528824051744
2006-01-01,"cci_at_zero",0.0140673393832011,0.0111740704681762,-0.00289326891502491,-0.205422092966769
2006-04-01,"cci_at_zero",0.00977168243245097,0.00687841351742606,-0.00289326891502491,-0.208315361881794
2006-07-01,"cci_at_zero",0.00225758056402351,-0.000635688351001409,-0.00289326891502492,-0.211208630796819
2006-10-01,"cci_at_zero",0.00733428982956472,0.0044410209145398,-0.00289326891502491,-0.214101899711844
2007-01-01,"cci_at_zero",0.00855895181247565,0.00566568289745074,-0.00289326891502492,-0.216995168626869
2007-04-01,"cci_at_zero",0.0046115815712271,0.00171831265620219,-0.00289326891502491,-0.219888437541894
2007-07-01,"cci_at_zero",0.0115441181157471,0.00865084920072219,-0.00289326891502491,-0.222781706456919
2007-10-01,"cci_at_zero",0.00793889384351223,0.00504562492848732,-0.00289326891502492,-0.225674975371944
2008-01-01,"cci_at_zero",0.00211975876905382,-0.000773510145971096,-0.00289326891502491,-0.228568244286969
2008-04-01,"cci_at_zero",0.00334858085130994,0.000455311936285023,-0.00289326891502491,-0.231461513201993
2008-07-01,"cci_at_zero",-0.00867494547443213,-0.011568214389457,-0.00289326891502491,-0.234354782117018
2008-10-01,"cci_at_zero",-0.0104796864480374,-0.0133729553630623,-0.00289326891502491,-0.237248051032043
2009-01-01,"cci_at_zero",-0.00186549114795282,-0.00438580183798598,-0.00252031069003316,-0.239768361722076
2009-04-01,"cci_at_zero",0.00276043933768784,-0.000801334755805055,-0.00356177409349289,-0.243330135815569
2009-07-01,"cci_at_zero",-0.00518699132311693,-0.00421660019052628,0.000970391132590658,-0.242359744682979
2009-10-01,"cci_at_zero",0.00118922872604862,0.00211815337923887,0.000928924653190246,-0.241430820029788
2010-01-01,"cci_at_zero",0.000940636683625697,-0.000725613673792923,-0.00166625035741862,-0.243097070387207
2010-04-01,"cci_at_zero",-0.000667017717393802,-0.00515536539976609,-0.00448834768237228,-0.247585418069579
2010-07-01,"cci_at_zero",0.00349657025516474,-0.0100758136536843,-0.013572383908849,-0.261157801978428
2010-10-01,"cci_at_zero",0.0136163614672744,-0.0113913976287643,-0.0250077590960387,-0.286165561074467
2011-01-01,"cci_at_zero",0.0127755770972784,-0.011457620925966,-0.0242331980232444,-0.310398759097712
2011-04-01,"cci_at_zero",0.0074539376864363,-0.0114048569487112,-0.0188587946351475,-0.329257553732859
2011-07-01,"cci_at_zero",0.00675563939686828,-0.0122725891119393,-0.0190282285088076,-0.348285782241667
2011-10-01,"cci_at_zero",0.00741123675161552,-0.0135920849874952,-0.0210033217391108,-0.369289103980777
2012-01-01,"cci_at_zero",0.00219038987901481,-0.0153808116414632,-0.017571201520478,-0.386860305501255
2012-04-01,"cci_at_zero",0.00335170716429058,-0.0146418420641135,-0.0179935492284041,-0.40485385472966
2012-07-01,"cci_at_zero",-0.0129966905531697,-0.0228066472585376,-0.0098099567053679,-0.414663811435028
2012-10-01,"cci_at_zero",-0.0034146846195816,-0.0167600490891259,-0.0133453644695443,-0.428009175904572
2013-01-01,"cci_at_zero",0.000831848190115543,-0.0148576905315136,-0.0156895387216292,-0.443698714626201
2013-04-01,"cci_at_zero",-0.00103971093085659,-0.0167249672712679,-0.0156852563404113,-0.459383970966612
2013-07-01,"cci_at_zero",0.000605590732764895,-0.013431227940293,-0.0140368186730579,-0.47342078963967
2013-10-01,"cci_at_zero",0.0032643941961018,-0.0130739666350509,-0.0163383608311527,-0.489759150470823
2014-01-01,"cci_at_zero",0.0036259918302678,-0.0120131407186074,-0.0156391325488752,-0.505398283019698
2014-04-01,"cci_at_zero",0.00525106015293261,-0.0132427309945976,-0.0184937911475302,-0.523892074167228
2014-07-01,"cci_at_zero",0.00817389849586483,-0.0122657573314677,-0.0204396558273326,-0.544331729994561
2014-10-01,"cci_at_zero",0.00809659873802339,-0.0134124350955765,-0.0215090338335999,-0.565840763828161
2015-01-01,"cci_at_zero",0.0050249386648611,-0.015447810684361,-0.0204727493492221,-0.586313513177383
2015-04-01,"cci_at_zero",0.00674050712706412,-0.0141699936526591,-0.0209105007797232,-0.607224013957106
2015-07-01,"cci_at_zero",0.00535539208658505,-0.0159891283004505,-0.0213445203870355,-0.628568534344141
2015-10-01,"cci_at_zero",-0.00558344088997223,-0.0233635958702124,-0.0177801549802402,-0.646348689324382
2016-01-01,"cci_at_zero",-0.00180837600479883,-0.022322941483509,-0.0205145654787102,-0.666863254803092
2016-04-01,"cci_at_zero",-0.000689239868051087,-0.0210639627838102,-0.0203747229157591,-0.687237977718851
2016-07-01,"cci_at_zero",0.00227415147860005,-0.0184745699271171,-0.0207487214057172,-0.707986699124568
2016-10-01,"cci_at_zero",0.00230779976423547,-0.0152391004953091,-0.0175469002595445,-0.725533599384113
2017-01-01,"cci_at_zero",0.00305096306235618,-0.014258121391961,-0.0173090844543172,-0.74284268383843
2017-04-01,"cci_at_zero",-0.000211568605987836,-0.0161270377121514,-0.0159154691061636,-0.758758152944593
2017-07-01,"cci_at_zero",0.00155043833060703,-0.0159716490229376,-0.0175220873535447,-0.776280240298138
2017-10-01,"cci_at_zero",0.00605074403820699,-0.013774693355623,-0.01982543739383,-0.796105677691968
2018-01-01,"cci_at_zero",0.0038402346779797,-0.0165775642485374,-0.0204177989265171,-0.816523476618485
2018-04-01,"cci_at_zero",0.00309169841834958,-0.0169688069891621,-0.0200605054075117,-0.836583982025997
2018-07-01,"cci_at_zero",0.0010854292813299,-0.0165774584308819,-0.0176628877122118,-0.854246869738209
2018-10-01,"cci_at_zero",0.00206451480502385,-0.0162511832612127,-0.0183156980662366,-0.872562567804445
2019-01-01,"cci_at_zero",0.00139661970280972,-0.015655067140448,-0.0170516868432577,-0.889614254647703
2019-04-01,"cci_at_zero",-0.00634371210882509,-0.0171799889443446,-0.0108362768355195,-0.900450531483222
2019-07-01,"cci_at_zero",-0.0049056246279245,-0.0104783881463501,-0.00557276351842559,-0.906023295001648
2019-10-01,"cci_at_zero",-0.00906731996099405,-0.00573863450374876,0.00332868545724529,-0.902694609544403
2020-01-01,"cci_at_zero",-0.0198807855230996,-0.00624150065276268,0.0136392848703369,-0.889055324674066
2020-04-01,"cci_at_zero",-0.138590030065481,-0.115340745870726,0.0232492841947553,-0.86580604047931
2020-07-01,"cci_at_zero",0.0731272892111381,0.122139561193329,0.0490122719821905,-0.81679376849712
2020-10-01,"cci_at_zero",0.0352047067360332,0.0738385263938383,0.038633819657805,-0.778159948839315
2021-01-01,"cci_at_zero",0.0236952349724205,0.0649211952193956,0.0412259602469751,-0.73693398859234
2021-04-01,"cci_at_zero",0.00460388492274591,0.0308367517971409,0.026232866874395,-0.710701121717945
2021-07-01,"cci_at_zero",-0.0131772801013744,0.0363064865754498,0.0494837666768242,-0.661217355041121
2021-10-01,"cci_at_zero",0.0437485893394266,0.0710832610545493,0.0273346717151228,-0.633882683325998
2022-01-01,"cci_at_zero",0.010808379033701,0.0400195103885696,0.0292111313548686,-0.604671551971129
2022-04-01,"cci_at_zero",0.00675025130380926,0.024438902883258,0.0176886515794488,-0.58698290039168
2022-07-01,"cci_at_zero",0.00177439601648048,0.0158266149156103,0.0140522188991298,-0.572930681492551
2022-10-01,"cci_at_zero",0.00188686791152259,0.00401593691170865,0.00212906900018606,-0.570801612492365
2023-01-01,"cci_at_zero",0.00101353217383092,0.00082787417037016,-0.000185658003460758,-0.570987270495825
2023-04-01,"cci_at_zero",-0.00133082788797061,0.00135011543404142,0.00268094332201203,-0.568306327173813
2023-07-01,"cci_at_zero",-0.00366837427875029,0.000202160326808609,0.0038705346055589,-0.564435792568254
2023-10-01,"cci_at_zero",-0.00420621016066222,0.00829243485094011,0.0124986450116023,-0.551937147556652
2024-01-01,"cci_at_zero",0.00143468977210432,0.0114400521579389,0.0100053623858345,-0.541931785170818
2024-04-01,"cci_at_zero",-0.00307361238090741,0.00727376174476665,0.0103473741256741,-0.531584411045144
2024-07-01,"cci_at_zero",-0.00341820676042471,0.015374927469445,0.0187931342298698,-0.512791276815274
2024-10-01,"cci_at_zero",-0.00330987645755388,0.0185903194803969,0.0219001959379508,-0.490891080877323
